,w2v_score,tf_score,sp_score
39,0.32786567080711204,0.049521886301326916,0.825867128865
40,0.3324147380688069,0.019827536251030613,0.745871419734
41,0.4114040930046528,0.6714307866981934,0.949833661847
42,0.4953388822397036,0.12746590632098426,0.77040612834
43,0.430681763224907,0.1908309997759441,0.709445156506
44,0.42957245840596175,0.9420048374310248,0.956846471274
45,0.37798073952384176,0.2679567733857604,0.858316830189
46,0.5854987757870042,0.08470483327195244,0.670359686711
47,0.3693400897252602,0.12938456238903126,0.787928696941
48,0.36486914754099775,0.11737403100668105,0.810293017429
49,0.3513199464871273,0.29997440353703914,0.784977846203
50,0.3848776780314208,0.11326582349541298,0.729726702202
51,0.3654601301475292,0.0,0.664460776377
52,0.4997691966357297,0.43477716353765095,0.62181166494
53,0.5694737560384892,0.12937779184381495,0.440463325424
54,0.2644442379321956,0.12526473590567366,0.841037939311
55,0.3300993887748956,0.2253981130430809,0.825801098856
56,0.29846014947324084,0.14257314256123446,0.801800295388
57,0.3079695276886013,0.2877828948097715,0.860285295202
58,0.32627658279458976,0.041518174250071455,0.801871853885
59,0.2940788777266371,0.16997389181274225,0.850528477397
60,0.31026654818862404,0.05074985090744095,0.835803826246
61,0.30548445014797754,0.15446573175642714,0.728090920421
62,0.3530364138269801,0.08535566426013816,0.743844095618
63,0.2815219534650645,0.3070432447323427,0.926390941022
64,0.3038044941882123,0.12015141028930128,0.712648684016
65,0.33657376798957106,0.03890038973601962,0.851168011233
66,0.2581600192535941,0.3348981241812948,0.850074622394
67,0.33593559396457856,0.1725076101536988,0.764777853686
68,0.4165029569622528,0.07589769049931665,0.803777916179
69,0.2720617330721727,0.16010641131263273,0.87481371981
70,0.3855461869201457,0.15232428548106794,0.804291631731
71,0.28037780042509786,0.24131926653993555,0.85320371774
72,0.2649396633517278,0.0,0.865036042083
73,0.5259559269097323,0.1557481196858352,0.780391014933
74,0.2729936092428922,0.2378510689262574,0.710300702816
75,0.2964303520666107,0.05713537364972779,0.74068035697
76,0.3629581690301991,0.05051077176223055,0.758695874854
77,0.4585889321387986,0.3751685465618092,0.810145965495
78,0.3914029328626261,0.07535730020486944,0.831481671127
79,0.3961865756653152,0.0,0.866487537916
80,0.3162614498928431,0.34079682161529745,0.796309609773
81,0.31613521439903813,0.09840501838679942,0.909216561083
82,0.2758459957862049,0.2901377694028761,0.703245271389
83,0.2608365865312147,0.055535400902270576,0.787252109509
84,0.4007633493296818,0.17590567996808945,0.600350260257
85,0.4170507010255708,0.0,0.567633080339
86,0.3908693017084607,0.03778657791061714,0.855700590092
87,0.5193051691904169,0.010646345688039554,0.710256419591
88,0.3146938302447782,0.42010949978593304,0.920588149208
89,0.2999226602622596,0.3090119780371538,0.835264209466
90,0.3728498742704873,0.6853788883804893,0.909487737638
91,0.299227772395236,0.07921232079592208,0.783956600981
92,0.3607964439088233,0.11406656996874084,0.892075754351
93,0.4396336288742172,0.2649644889560822,0.727847837161
94,0.3097171076221625,0.19379495834427587,0.852873935374
95,0.3624086797801943,0.18539896783923845,0.605093178829
96,0.5795682557576638,0.07266816184033645,0.835628447154
97,0.504951762199122,0.0,0.64921073778
98,0.5109586292275206,0.3863379272140637,0.864407153559
99,0.2817911183208936,0.0,0.81769271567
100,0.2661418284857119,0.5659308528212997,0.949184409422
101,0.3009802913655771,0.03903173587234002,0.712962646819
102,0.385340523764414,0.06441996518959324,0.835398554671
103,0.4239282421237901,0.34317227289239816,0.709506658965
104,0.3071635267949269,0.2182820823014992,0.723601488081
105,0.3102751969825669,0.09236553784950433,0.755922148316
106,0.6689460193123558,0.5141436248427764,0.928298926229
107,0.463061906766216,0.0,0.749246511184
108,0.5681860124175614,0.18244931525416086,0.700908903455
109,0.4877295487323034,0.07513027594992441,0.812477305389
110,0.375196633400142,0.279202057625863,0.583115024596
111,0.3077339889973039,0.3914692910745768,0.75586752742
112,0.4089115851026037,0.5464923044758169,0.905028387875
113,0.40199507847719024,0.10289205851579616,0.821521103761
114,0.4440907199555669,0.2289302713675547,0.875606906444
115,0.273317827331984,0.2628709721494988,0.764247847572
116,0.3994367573368517,0.2484784966189514,0.689478615861
117,0.3667731755530503,0.07715698707238086,0.802820928102
118,0.3157654852875425,0.08215988113826579,0.770253023891
119,0.3671341262948793,0.0,0.793560705951
120,0.41349192788624944,0.09448168193046953,0.875806780619
121,0.3589027077029721,0.20192110905683247,0.871506833208
122,0.3517721083077687,0.23887408344226696,0.863436817489
123,0.2715868703717176,0.2501340728496356,0.779434582236
124,0.20581702571361868,0.20728448735594626,0.788876739116
125,0.3229597628023613,0.42084815118721336,0.926187193435
126,0.2987805473274593,0.16844419054163395,0.861475411761
127,0.3283689864905511,0.04556638438038712,0.764761336847
128,0.27460740554672913,0.23106762449751486,0.889075794142
129,0.2709892647669821,0.1514966800979448,0.915064864412
130,0.6334592336861802,0.4813543276334396,0.854849606204
131,0.4685685150906073,0.17229803881259476,0.844533967587
132,0.3608013118257244,0.07530298265167784,0.795499648912
133,0.32354129643667506,0.25703885889587275,0.90073316846
134,0.33891741046211493,0.27272407579239105,0.826187013768
135,0.2824759050451213,0.04269739093022934,0.772326028467
136,0.3847169789656944,0.08245859804135036,0.75088959095
137,0.36987796906229453,0.016437383500426738,0.675923888995
138,0.3270839612884195,0.020830284171195892,0.654075139055
139,0.3216225604565363,0.044155434828884524,0.802223332094
140,0.37929373432933,0.1651685949772897,0.871265669381
141,0.30075777722162683,0.3071007059012852,0.856063444703
142,0.2844829380968804,0.3124160245487013,0.916300936228
143,0.4171064113026428,0.23523260538836135,0.742467032045
144,0.4276716231277386,0.17923339753401474,0.727488834677
145,0.20020786289308992,0.08037481250937056,0.902837142647
146,0.3256784126879231,0.0385161069520658,0.637485347453
147,0.33394339215430924,0.09804975232325058,0.814750345596
148,0.36309760423620896,0.0,0.594341679429
149,0.3455202466832501,0.2149237887480628,0.856939201501
150,0.3131054953746927,0.14967438642732614,0.752868324394
151,0.3272168099318086,0.1179926686419743,0.80872251392
152,0.35139373851421696,0.29823103512737936,0.830916880353
153,0.3501527996584305,0.24608066033721845,0.803983815263
154,0.5578303862310252,0.5720633687148726,0.934522549242
155,0.44154568436772135,0.14716866213166913,0.666308978265
156,0.39304116917033227,0.04837217050087456,0.871929962003
157,0.3679979563288793,0.07478342279058656,0.819392827066
158,0.2709964100627511,0.0,0.713702289714
159,0.33341111708118304,0.0,0.735920402306
160,0.33558613360136924,0.3785643779980032,0.821134872076
161,0.32372106248961835,0.2920505795301469,0.895766783432
162,0.3521461275670411,0.038306580049935535,0.720287390719
163,0.42784593982402935,0.030598187701344943,0.660282264045
164,0.3648681163265001,0.04360438670818918,0.868470733844
165,0.35361023337880065,0.0,0.84373063841
166,0.3747292832819808,0.0,0.718610808976
167,0.4325389150956948,0.33876275142239093,0.82181650234
168,0.35227040070382964,0.27295771410394065,0.848723339768
169,0.32010174150331955,0.12256166194100902,0.82117823139
170,0.2607986598260028,0.0,0.785076980019
171,0.3203587380240811,0.23789458725311985,0.782930831484
172,0.35811981355972994,0.5749069919191598,0.844635141268
173,0.3427468067223851,0.0,0.720748701636
174,0.4014987911539624,0.6062387375010784,0.796950971923
175,0.3235448927568608,0.5470227411081552,0.832839056862
176,0.30935690801426663,0.13129003900291414,0.701112271899
177,0.3273098426533669,0.21598676130012007,0.746265407482
178,0.29882545802592936,0.5119867622084588,0.824954052943
179,0.4811090694412875,0.33025985840418914,0.657386648803
180,0.3016754877040949,0.3040389230833629,0.905554664585
181,0.3532909231901809,0.13310511163536534,0.821119274524
182,0.28384683011487394,0.2897601561860035,0.88166213133
183,0.3892450897201132,0.0,0.795863744583
184,0.3207181029231109,0.2938616685051203,0.824716457415
185,0.4749430893646326,0.18375072985067828,0.707965026604
186,0.4232470890218071,0.04928011937407466,0.725195415427
187,0.3509550099102233,0.2860895105514649,0.814837638876
188,0.37332789672033534,0.1829603299942954,0.785039401661
189,0.3099645847587651,0.3909477056930633,0.887841050584
190,0.5665437790862091,0.0,0.559538294269
191,0.525316726420533,0.060009375924801926,0.725449481826
192,0.2710449367073665,0.15513853971111347,0.785775544485
193,0.3306466464624769,0.0,0.621627566509
194,0.3857459841994997,0.04336817995294784,0.746887263388
195,0.23030581816414955,0.1285962160431038,0.686871553236
196,0.5326125503472788,0.3818964571696564,0.773486426994
197,0.4176066482459079,0.16437319082478802,0.74878499335
198,0.22871787470891056,0.0,0.758761461026
199,0.35045525755303725,0.17908819508931922,0.862660891906
200,0.3635727503446871,0.11698602453586845,0.84828810533
201,0.39299168413804175,0.2071195297583545,0.767945968781
202,0.3795238933875984,0.18769580113199014,0.687300061637
203,0.5720320986793288,0.2340209959594644,0.781419413576
204,0.3786761318473788,0.04121345721911843,0.618780895454
205,0.290345292146534,0.17284656926390524,0.768574148628
206,0.3295507976462368,0.0,0.780895463777
207,0.2998665782302592,0.3314351517684265,0.906909179027
208,0.33795009941051307,0.0,0.43112368394
209,0.3463401577562311,0.4818062003851864,0.890197562661
210,0.2922749071418491,0.0,0.83895971365
211,0.3925800202174795,0.2038584468924208,0.794978314333
212,0.43240368498152015,0.06306738753908217,0.785757276681
213,0.3312095138176957,0.0,0.76725407563
214,0.44420821901474183,0.0,0.640959060009
215,0.4224231205024698,0.16612521352409906,0.841076450599
216,0.35197605590447434,0.0,0.645181699585
217,0.31017021283851665,0.13562367238464634,0.794778888619
218,0.39393783423985296,0.1639630650930086,0.620268799583
219,0.37681993250562773,0.4859584673202107,0.892186874036
220,0.4382453009163397,0.3778281543148016,0.818457257223
221,0.3514224042551907,0.165179897799466,0.658933420616
222,0.3694487777648885,0.10366826947876924,0.86252901118
223,0.3960767923108348,0.0,0.673323490564
224,0.377576499402198,0.2103415757386793,0.803900149595
225,0.3452550695455413,0.0,0.810542990336
226,0.2926199726645036,0.0,0.859085685589
227,0.3706570751344087,0.18771969254996806,0.851968904949
228,0.4583264627173553,0.512249752693732,0.929041463462
229,0.27017505772744493,0.2501762126470537,0.792414074774
230,0.2623292533759017,0.0,0.77378597321
231,0.3995108934649596,0.035417449599902964,0.751026779779
232,0.3208289269490798,0.2860740921173318,0.743272212717
233,0.30892323351276013,0.154235045399303,0.889985590169
234,0.3048285860442288,0.16709416338432007,0.847380743956
235,0.4598472251838197,0.5108454530999857,0.865169441993
236,0.538425620186143,0.7893281999911245,0.913693591916
237,0.3126950251080837,0.17193004800522582,0.742930643196
238,0.30538578025445834,0.08101794598241506,0.593847068676
239,0.5237461113331369,0.5303805917534302,0.916967751509
240,0.5588061032748545,0.04523183535268184,0.810517495574
241,0.3196226692074999,0.3188024923130507,0.778324056607
242,0.3892999358033877,0.3194548151052395,0.729175075987
243,0.33699360565567665,0.1866946465438777,0.808036547484
244,0.2923195896429649,0.37408125736227826,0.859285047928
245,0.44177306937457256,0.33775160329996634,0.80546556613
246,0.25457755142095484,0.22999909457025505,0.875659779144
247,0.3056304053398947,0.09134643790214128,0.725720763619
248,0.3514715301619715,0.02201568285968217,0.818195012995
249,0.30921658575495675,0.09214386130179036,0.849461129787
250,0.3323466189753749,0.19326295499212848,0.783088392329
251,0.24189129073454574,0.08967414031974397,0.87166185106
252,0.29919835301878184,0.09387751597126064,0.860822240963
253,0.2240196606742272,0.1912842512195736,0.727590975818
254,0.3077460507227131,0.4897587707094507,0.929306254057
255,0.2760520727313333,0.06261931197125066,0.891387994922
256,0.3290344992165984,0.05950377638257188,0.859454808993
257,0.3913483548436423,0.0,0.752850053857
258,0.4356301342964701,0.19274475045298076,0.831651299679
259,0.27075913918139355,0.05048761957387537,0.871440321321
260,0.4351802902642729,0.3858449842524341,0.784137381144
261,0.2211336503472726,0.3856600227785009,0.789347214058
262,0.3359776739158562,0.2403673139130549,0.652775432007
263,0.31733849525529745,0.4285671268796058,0.759333448639
264,0.40951191914786017,0.17807538539772402,0.662824457021
265,0.326710885946617,0.2758313294249893,0.898220730356
266,0.4577744089953075,0.3735812992333181,0.779215848594
267,0.4570668461215586,0.4055265391828271,0.811545681605
268,0.37181172342868374,0.3775933448795564,0.878195135739
269,0.4089139073036191,0.03495485387009614,0.84744047202
270,0.3622306250549783,0.18403775651069768,0.866191667745
271,0.4143408034363719,0.5159108450732606,0.913698033735
272,0.3393105093777908,0.28504841394617264,0.814148690618
273,0.3940930933197572,0.0,0.840183000473
274,0.3807141832900759,0.0,0.84601915913
275,0.23205675559009625,0.1360361427897902,0.741454993196
276,0.3296131245963768,0.0969118557307876,0.908795008721
277,0.3023766510378913,0.1463477093322907,0.874801695687
278,0.3313355250082312,0.17414321355128792,0.832312248121
279,0.24948331478978514,0.2212609804547746,0.792571987189
280,0.36628832285261903,0.41378627823312736,0.877162916887
281,0.3824603353001623,0.23949136264428444,0.63818181786
282,0.35985841588696715,0.1850703056218656,0.802359870825
283,0.4350968878580754,0.1257985963761476,0.816490510685
284,0.4303546471897368,0.5570774968193566,0.879634299549
285,0.3956614656777505,0.0,0.701600827757
286,0.30265891297481773,0.11309472698822975,0.704354735961
287,0.5526477565071045,0.0,0.731505557373
288,0.29769358570998133,0.2913898286779915,0.715361333015
289,0.4672830200093859,0.25647113408446714,0.896072602661
290,0.30059795541532275,0.5483486419679351,0.805408067987
291,0.3147164892850001,0.05742220188166475,0.763162133632
292,0.5260785569231922,0.3014375269143619,0.852766567865
293,0.3287876975819113,0.10025978823109866,0.732244759854
294,0.4955965086339042,0.22604009214632956,0.800256347021
295,0.3676421810710154,0.2745138404954835,0.901682467301
296,0.3727476801752853,0.262482668002198,0.626660955713
297,0.36844702076602254,0.0,0.65915683151
298,0.4671776721168061,0.0,0.40815625539
299,0.3020127525745955,0.08830797000605767,0.666360659156
300,0.3692680117804216,0.28982239051370035,0.898174270823
301,0.3353868975658602,0.4878039958462956,0.870608691664
302,0.3108120473144148,0.11098160689797762,0.785655849181
303,0.3137991905973833,0.09047956840031125,0.810965899691
304,0.3945352354683454,0.3652311823728472,0.861472509733
305,0.38823755099968826,0.037211775553866726,0.801385972085
306,0.39011808848805385,0.0,0.748638494545
307,0.2794856779252829,0.02407314044720376,0.867118119481
308,0.4468101475206309,0.18089352818067495,0.760356078324
309,0.2556907667238912,0.0,0.403946506383
310,0.301767883345442,0.3721391996406488,0.878791839744
311,0.3404860891060151,0.35457381480164,0.745021675467
312,0.302870291262255,0.0,0.802320113857
313,0.3366872731601733,0.3818026018366632,0.906783860378
314,0.3658845881365285,0.18753360559696855,0.863153229225
315,0.3560434756163897,0.10356854894052687,0.886356093992
316,0.32094077023727013,0.046315094512287706,0.814014047643
317,0.3557496296577618,0.4472441010410589,0.911929059575
318,0.2978565670897813,0.0883159254457861,0.87117961641
319,0.576864586486845,0.031007620326206374,0.681252920517
320,0.39913271611419104,0.0,0.679192856516
321,0.3209477303302451,0.15265146101990254,0.813551175752
322,0.3320521586769423,0.15493414229710506,0.746462405403
323,0.3480542093441009,0.026128944520816124,0.778354239395
324,0.38977514236595256,0.26659184837124683,0.813671598858
325,0.3741952733108376,0.2321067975468248,0.819154111683
326,0.3250832244819637,0.40093426959557016,0.882298160824
327,0.3418754451618199,0.09256741313770127,0.835351002894
328,0.2807283533382877,0.08875502954912019,0.765419733831
329,0.34829209569282693,0.2703239722968237,0.803296779573
330,0.3204514583378371,0.2353952944566735,0.808125504597
331,0.37892421596972936,0.0,0.77821500079
332,0.4141316002586495,0.09569926698970113,0.847047363608
333,0.4539679217429781,0.16126728725967093,0.831341444631
334,0.4715354109455953,0.06541512049501785,0.53875477517
335,0.30376940230626903,0.2009222516482728,0.893884149756
336,0.2564502991871476,0.0756287833847791,0.772783200676
337,0.33724926840900177,0.14426083369669274,0.644533964567
338,0.3813269100231565,0.3724688348321664,0.892502541266
339,0.3758294997713307,0.11552407007625425,0.728353470332
340,0.30220883414034644,0.7083397623363576,0.883388120303
341,0.29170922361503465,0.05182920048502637,0.847893171904
342,0.4254919089653312,0.3172880077905723,0.884759813922
343,0.3675935438586025,0.25503002614553416,0.917946413305
344,0.4785938555471678,0.0,0.652470368131
345,0.4006498745953055,0.0,0.852964085961
346,0.4232699168448136,0.0,0.661232528329
347,0.3642374915694467,0.5707439815823323,0.813196810494
348,0.503171591426855,0.4778915188583102,0.914276191722
349,0.2651487966759605,0.35381901827885404,0.807674307259
350,0.42792808921314063,0.11607633587878995,0.66992647385
351,0.3689523341111091,0.05885490311336119,0.847009514668
352,0.24924062669938465,0.10736423680033597,0.652865277111
353,0.3431140551525084,0.4125588518914929,0.933995358105
354,0.3272433119318673,0.5050704301673519,0.841503547105
355,0.2984981565377886,0.02653451748649917,0.798182518607
356,0.4740982174822239,0.26029212663465084,0.777089283797
357,0.3107876695359747,0.099784365729642,0.864273560712
358,0.3601966377889551,0.10478761616370147,0.624478355819
359,0.3103124666374881,0.0,0.750768469362
360,0.2450066516414664,0.0,0.732800798551
361,0.3413248685181256,0.17195417805048593,0.833536463188
362,0.3718982000102064,0.4067117198303528,0.891455542075
363,0.3808757726076764,0.2646447396931204,0.768268037561
364,0.2575480044971779,0.33802320144475195,0.820297753212
365,0.27768535087678936,0.0823676321786279,0.758829758819
366,0.4983193212593273,0.17420466530850512,0.788000347208
367,0.542540701554364,0.42270493974835777,0.884887362264
368,0.2278765789350589,0.0,0.769180970126
369,0.2903878989671633,0.03852721776508658,0.768434054213
370,0.3899542094302488,0.26456038030998613,0.846855326282
371,0.3205429285419695,0.0,0.608017738789
372,0.2626536871716523,0.10182595169427988,0.723068983161
373,0.3871799167442192,0.0841885799485406,0.820393541344
374,0.2915590256074124,0.2512274871826734,0.854170404284
375,0.4417128639756847,0.44324554253588416,0.869497169706
376,0.2971587825804561,0.0684511786157677,0.682011811261
377,0.2810510447390057,0.07154447421830279,0.751145036216
378,0.3125110442225243,0.0,0.831749284236
379,0.41407697679373,0.07506891846230304,0.701637588008
380,0.29533864976214746,0.3288495809042133,0.858642156101
381,0.3293062510128022,0.24111118246466054,0.685394583403
382,0.29438388431777424,0.3502950711597532,0.835833954823
383,0.3893344506645575,0.1565502380884074,0.866631537669
384,0.3368069774884414,0.05307844333962498,0.714372947957
385,0.4696129643581141,0.3980015785835597,0.911522189855
386,0.2569704620343579,0.0,0.777568374336
387,0.31227525999693123,0.3370769105830109,0.856589823992
388,0.5825052414456974,0.0,0.769582529665
389,0.35233918588242863,0.04269588103974122,0.689503383112
390,0.2832253558275473,0.0,0.310446118704
391,0.2728135951631389,0.0,0.696766557821
392,0.3429367510908124,0.31439255565139484,0.909641309879
393,0.2936393028004161,0.17191443111992838,0.906015062829
394,0.3733468889777655,0.0,0.792304672389
395,0.3547559393390389,0.04846300584366126,0.855651375789
396,0.3647078146164133,0.0,0.704446764463
397,0.2840423314710945,0.0,0.767012097671
398,0.3646092617432443,0.1516056721932009,0.837570526606
399,0.2799846949871564,0.039568188198149584,0.790494699436
400,0.3391768509100134,0.118850150073986,0.830113377015
401,0.3255348365568705,0.051299729361478606,0.88402648913
402,0.4823020927658594,0.07692638278036225,0.612315124752
403,0.3693325494608196,0.0887897126295212,0.843819580988
404,0.30317824400335497,0.19270434139934292,0.860751649197
405,0.3220827237664793,0.0461212486608234,0.915840152657
406,0.3055962286970461,0.12054389118108877,0.855393435981
407,0.3255166199571215,0.4627433958721966,0.932027765323
408,0.41107660318425976,0.0,0.789839572405
409,0.30421512278224955,0.03625882590266615,0.476488644881
410,0.26022545466237273,0.3070460900412709,0.881165359797
411,0.31034945520591456,0.3656715412569153,0.882156754364
412,0.4143595670459132,0.034846450579729425,0.802939827911
413,0.3346585406313849,0.0,0.71990722009
414,0.34355057243744097,0.12581199792868278,0.841816051706
415,0.3832641009188411,0.3704584490212613,0.820316594303
416,0.35853517701032084,0.4629316245753546,0.933895653408
417,0.3985404235333129,0.13393149989562245,0.789595819413
418,0.4531441948389213,0.0,0.745803541413
419,0.41559874183427936,0.04467873363566321,0.775359999454
420,0.35829397262241336,0.02094164840268904,0.752338771871
421,0.36382486894922733,0.057614897718775364,0.731962900314
422,0.4704063022636262,0.0,0.75905482492
423,0.32596748901782285,0.1675161756090586,0.766165914517
424,0.2764234552090287,0.0,0.512321712279
425,0.2929511689315563,0.09680743851705932,0.824571872186
426,0.28386012194488125,0.11546807449778825,0.883249070758
427,0.34458641035774257,0.1206813192162545,0.784976582856
428,0.5251738903379726,0.0687268653464656,0.779861252139
429,0.3541968952306391,0.06061545090526519,0.717614945368
430,0.2977476251987036,0.08439740401852086,0.850780815813
431,0.27228365116361936,0.03226846962894638,0.83553932522
432,0.37490031378860994,0.025121974495420956,0.76370007238
433,0.26452942047264205,0.0,0.859452741932
434,0.2386708132991943,0.0,0.815172885465
435,0.417430537799614,0.3658374137224565,0.932647444436
436,0.32759397765388193,0.18177690255556925,0.834617291004
437,0.29539659072044233,0.11082143065774797,0.851558629671
438,0.4272506451038205,0.028365885348820518,0.691302086517
439,0.39796780918539937,0.4055036133959625,0.779305798038
440,0.3756578283381983,0.29049884792584346,0.634839998164
441,0.5427031308730589,0.0,0.829663717508
442,0.4101137985088489,0.0,0.818720040452
443,0.4423096554404972,0.07559834207246496,0.815898502022
444,0.404312534714196,0.19746524117152509,0.676465916836
445,0.3337407086184741,0.3984616189664517,0.890753146977
446,0.3120242636426191,0.16702381846395115,0.728922787102
447,0.3337301020685359,0.0,0.560937262567
448,0.31368165959885813,0.4032566154310529,0.818053632912
449,0.4092867399324081,0.06747074694576308,0.834825082981
450,0.3108183297842794,0.0,0.856311638361
451,0.2575556631445993,0.13890969785643045,0.819888562873
452,0.2997812536307595,0.046630380704571206,0.837976359402
453,0.3660583364519244,0.0,0.770716860818
454,0.3932928354789477,0.0,0.753043266189
455,0.36292509093724024,0.0,0.831001078986
456,0.4219156777506941,0.0,0.876520612292
457,0.3996892269749177,0.0,0.644894114023
458,0.5406537036046658,0.24838866895104364,0.863167926512
459,0.4860684815206519,0.0,0.5958614102
460,0.30150034586378405,0.20025842187153287,0.872212091411
461,0.4046645573882664,0.04597983446696019,0.643502931161
462,0.2818491725291541,0.0,0.883482255503
463,0.3978041913843419,0.060174733016203415,0.866711076402
464,0.21954065025690694,0.11663094524164502,0.698753806603
465,0.4078012423372197,0.08374915281389977,0.671740048671
466,0.34382137716173056,0.3422180580389763,0.887609412783
467,0.2976804958497931,0.2685851387118516,0.930417150476
468,0.3148382990350119,0.04486014978701912,0.887862144957
469,0.5012460989721873,0.09120825678005384,0.788311241039
470,0.5425543524713348,0.05762004484817559,0.777916186126
471,0.4228645558389047,0.1241875239140476,0.738869025804
472,0.395962912708516,0.043163059846327685,0.784679607881
473,0.286809038119922,0.3342086786922717,0.909893580977
474,0.2699349596494395,0.0,0.750774638312
475,0.3175932888238172,0.0,0.744633941358
476,0.37810082242754295,0.0,0.73637860741
477,0.5799276812671466,0.745275691692573,0.953506978127
478,0.4275110840696513,0.17666261989870966,0.747665941643
479,0.4313333678097795,0.4122858781403024,0.913663057191
480,0.3361177992296401,0.0,0.765569478338
481,0.3685719189705103,0.13424457158976527,0.862876762321
482,0.3838543312378764,0.1085960733894332,0.833632786302
483,0.3731520442151503,0.13011794528173445,0.813261306814
484,0.29817588567127906,0.296777939878245,0.881905363905
485,0.30042602185059325,0.1404082206342518,0.817791977262
486,0.3452409822520023,0.07309799394426246,0.896581617203
487,0.2706519475310073,0.07437661703975763,0.743082755194
488,0.3986635461101837,0.2206061066839088,0.747979228355
489,0.5065789719113196,0.0,0.843189791839
490,0.28423496350181143,0.05794351127140007,0.77351476373
491,0.2570121150249747,0.44400196848440093,0.897076900759
492,0.33799054973019016,0.15979575003052546,0.855516169564
493,0.276834645567236,0.0,0.825450490239
494,0.31564324667025667,0.12389844863561884,0.83903992783
495,0.40954377511120055,0.41096185114040173,0.883538577511
496,0.3706715136552399,0.16478710499694615,0.890967354762
497,0.3201893593427696,0.21819611801927846,0.897852228543
498,0.2833062003572128,0.0,0.788543946621
499,0.26560248674158304,0.2286965862536664,0.864916332509
500,0.2838865420914239,0.044266386059481695,0.706340301204
501,0.3633007513611842,0.2973512763619183,0.843791311913
502,0.36005289488952635,0.08928897359080055,0.779327270873
503,0.30655694346952883,0.2450233539108551,0.622855016287
504,0.36221114896622253,0.522826218703953,0.888586180341
505,0.25885699439696963,0.20894096211284086,0.730259015144
506,0.4716331751324839,0.560429891973851,0.849585557495
507,0.509826234710477,0.3263835304493453,0.83874975024
508,0.5268730119882286,0.0,0.563935711678
509,0.3019945818363384,0.057079209732881324,0.83095537302
510,0.3890493242835473,0.7488301926969462,0.939848932583
511,0.3114462768845973,0.18987020451216352,0.851916239019
512,0.4032417119538047,0.4466140740438367,0.679516897995
513,0.35343272021954186,0.07625395963482473,0.70403217473
514,0.2876650001292452,0.276755016302114,0.896349578998
515,0.3019485024920765,0.2507491032926448,0.88971906036
516,0.25302543522982324,0.1879756836341048,0.812858231839
517,0.3454870835223611,0.1243583044625557,0.819335372958
518,0.3804789356127013,0.2360731978325305,0.850196994924
519,0.28992378261409424,0.06332614249202637,0.783346032695
520,0.29758409304360545,0.0674696383202794,0.823032139606
521,0.3449667231061705,0.31531681228115577,0.793437479359
522,0.34667526964209977,0.18214605602808087,0.798602652619
523,0.2949177040635323,0.3596679824517501,0.821554209974
524,0.2973110704301126,0.07072164133442582,0.857278642402
525,0.3312251196025832,0.5708797876280362,0.797596789353
526,0.3655419511945501,0.5162369899750902,0.726116516178
527,0.28295538511892093,0.18369822272933287,0.852578176155
528,0.3265295174068429,0.058131354542347385,0.854617098491
529,0.40459817823111216,0.0,0.605933335212
530,0.2971536341108089,0.0,0.699232691733
531,0.42323415382768653,0.06903489556455485,0.790981572021
532,0.33745747713031604,0.0,0.676226368431
533,0.38421454640678654,0.2739327336604995,0.751849623105
534,0.3521917155773567,0.20714879664092725,0.902217029938
535,0.26329526869188064,0.0921021151263947,0.878113124989
